companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1035406824408,5452109926.0,1035406824408.0,545201001.0,"Муниципальное казённое учреждение дополнительного профессионального образования  Куйбышевского района ""Информационный учебно - методический центр""Куйбышевского района","Новосибирская область, 632386, г Куйбышев, ул Каинская, д. 78, 78.311902, 55.459762",,https://trudvsem.ru/company/1035406824408,,+7(38362)51305,,,
1025403870315,5409110001.0,1025403870315.0,540901001.0,"Муниципальное бюджетное общеобразовательное учреждение города Новосибирска ""Средняя общеобразовательная школа № 154""","Новосибирская область, 630097, г Новосибирск, пер Прибрежный, д. 9, 83.071203, 54.93706",,https://trudvsem.ru/company/1025403870315,,+7(383)3378244,,sch_154_nsk@nios.ru,
1165476070605,5452003623.0,1165476070605.0,545201001.0,"общество с ограниченной ответственностью ""РУСЬ""","Новосибирская область, 632352, с Абрамово, р-н Куйбышевский, 78.220983, 55.43821",,https://trudvsem.ru/company/1165476070605,,+7(38362)39136,,,
1035401903195,5405147787.0,1035401903195.0,540501001.0,МБОУ НГПЛ,"Новосибирская область, 630017, г Новосибирск, ул Добролюбова, д. 100, 82.967843, 55.021777",,https://trudvsem.ru/company/1035401903195,,Рабочий (383) 2625425,,pedlicey@yandex.ru,
1025401903130,5405116933.0,1025401903130.0,540501001.0,"Акционерное общество ""Омега""","Новосибирская область, 630089, г Новосибирск, ул Бориса Богаткова, д. 228/1, 82.980195, 55.03442",,https://trudvsem.ru/company/1025401903130,,+7(383)2641024,+7(383)2641024,ok@omega-nsk.ru,
1035402493510,5406255947.0,1035402493510.0,540101001.0,"Закрытое акционерное общество ""Золотопроект""","Новосибирская область, 630015, г Новосибирск, ул Королева, д. 40, корп. 54/36, а/я 234, 82.961815, 55.056254",,https://trudvsem.ru/company/1035402493510,,+7(383)3340119,,info@zolotoproekt.ru,
304544511900062,544506682770.0,304544511900062.0,,Индивидуальный предприниматель Митрошкина ЛюдмилаАлександровна,"Новосибирская область, 633003, г Бердск, ул Кольцова, д. 48, офис 3, 83.061932, 54.758111",,https://trudvsem.ru/company/304544511900062,,+7(913)9046356,,la-la-musya@yandex.ru,
1155476037573,5410034330.0,1155476037573.0,541001001.0,Общество с ограниченной ответсвенностью СИБПРОФСТРОЙ,"Новосибирская область, 630129, г Новосибирск, ул Родники, д. 1, офис 164, работа в разных районах города, 82.950856, 55.109724",,https://trudvsem.ru/company/1155476037573,,+7(913)7484045,,fasadsergei@mail.ru,
304546806100011,541605003079.0,304546806100011.0,541602004.0,"индивидуальный предприниматель"" Суханосов АлексейГеннадьевич""","Новосибирская область, 632160, с Усть-Тарка, р-н Усть-Таркский, ул Лесная, д. 40, 75.696699, 55.579007",,https://trudvsem.ru/company/304546806100011,,+722425,,,
1085402004643,5406121140.0,1085402004643.0,540601001.0,Отдельный батальон патрульно-постовой службы полиции Управления Министерства внутренних дел Российской Федерации по городу Новосибирску,"Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 91, 82.803325, 54.995044",,https://trudvsem.ru/company/1085402004643,,+7(383)2321376,,ssuslova3@mvd.ru,
1025406025556,5439100628.0,1025406025556.0,543901001.0,"федеральное казенное учреждение ""Исправительная колония № 13 Главного управления Федеральной службыисполнения наказаний по Новосибирской области""","Новосибирская область, 632522, с Раисино, р-н Убинский, д. 9, Светлая, 79.57708, 55.183287",,https://trudvsem.ru/company/1025406025556,,+726175,,,
1045402484160,5406284095.0,1045402484160.0,540601001.0,"Акционерное общество ""Новосибирскрыбхоз""","Новосибирская область, 630091, г Новосибирск, ул Писарева, д. 1, офис 206, 82.912686, 55.048637",,https://trudvsem.ru/company/1045402484160,,+7(383)3380270,,personal@kamshat.com,
1095403003882,5403223785.0,1095403003882.0,540301001.0,Государственное бюджетное образовательное учреждение Новосибирской области кадетская школа-интернат Сибирский авиационный корпус им.А.И.Покрышкина,"Новосибирская область, 630033, г Новосибирск, ул Урманова, д. 18, 82.954611, 54.966814",,https://trudvsem.ru/company/1095403003882,,+7(383)2093520,,kadr@sakk.su,
1115476010352,5404429732.0,1115476010352.0,540401001.0,"Общество с ограниченной ответственностью ""Реф Сиб Сервис""","Новосибирская область, 630041, г Новосибирск, ул Дукача, д. 8Б, офис 1, 82.786823, 55.004432",,https://trudvsem.ru/company/1115476010352,,+7(383)2840747,,refsib@yandex.ru,
1155476044184,5409000810.0,1155476044184.0,540901001.0,"Общество с ограниченной ответственностью ""Сибирская аптека""","Новосибирская область, 630059, г Новосибирск, ул Центральная, д. 121, 83.072766, 54.926901",,https://trudvsem.ru/company/1155476044184,,+7(913)4868287,,apteka@anteypharma.ru,
1105476013114,5405414471.0,1105476013114.0,540501001.0,"Общество с ограниченной ответственностью Международный медицинский центр ""Медикал Он Груп-Новосибирск""","Новосибирская область, 630008, г Новосибирск, ул Кирова, д. 44/2, 82.937803, 55.017875",,https://trudvsem.ru/company/1105476013114,,+7(383)3191010,,n.nsk@medongroup.ru,
1025406225350,5429100315.0,1025406225350.0,542901001.0,Администрация Рождественского сельсовета Купинского района Новосибирской области,"Новосибирская область, 632765, с Рождественка, р-н Купинский, 77.556894, 54.282924",,https://trudvsem.ru/company/1025406225350,,+726523,,,
